2.970000e+00 -2.499840e+00 2.970000e+00 -1.367126e-03 
2.970000e+00 -2.499520e+00 2.970000e+00 -1.364061e-03 
2.970001e+00 -2.498880e+00 2.970001e+00 -1.366651e-03 
2.970002e+00 -2.497601e+00 2.970002e+00 -1.364267e-03 
2.970005e+00 -2.495041e+00 2.970005e+00 -1.366555e-03 
2.970010e+00 -2.489923e+00 2.970010e+00 -1.364313e-03 
2.970020e+00 -2.479921e+00 2.970020e+00 -1.366532e-03 
2.970030e+00 -2.469919e+00 2.970030e+00 -1.364328e-03 
2.970040e+00 -2.459917e+00 2.970040e+00 -1.366517e-03 
2.970050e+00 -2.449915e+00 2.970050e+00 -1.364344e-03 
2.970060e+00 -2.439913e+00 2.970060e+00 -1.366502e-03 
2.970070e+00 -2.429911e+00 2.970070e+00 -1.364359e-03 
2.970080e+00 -2.419909e+00 2.970080e+00 -1.366487e-03 
2.970090e+00 -2.409907e+00 2.970090e+00 -1.364373e-03 
2.970100e+00 -2.399905e+00 2.970100e+00 -1.366472e-03 
2.970110e+00 -2.389903e+00 2.970110e+00 -1.364388e-03 
2.970120e+00 -2.379901e+00 2.970120e+00 -1.366458e-03 
2.970130e+00 -2.369899e+00 2.970130e+00 -1.364402e-03 
2.970140e+00 -2.359897e+00 2.970140e+00 -1.366443e-03 
2.970150e+00 -2.349895e+00 2.970150e+00 -1.364416e-03 
2.970160e+00 -2.339893e+00 2.970160e+00 -1.366429e-03 
2.970170e+00 -2.329891e+00 2.970170e+00 -1.364430e-03 
2.970180e+00 -2.319889e+00 2.970180e+00 -1.366415e-03 
2.970190e+00 -2.309887e+00 2.970190e+00 -1.364444e-03 
2.970200e+00 -2.299885e+00 2.970200e+00 -1.366402e-03 
2.970210e+00 -2.289883e+00 2.970210e+00 -1.364458e-03 
2.970220e+00 -2.279881e+00 2.970220e+00 -1.366388e-03 
2.970230e+00 -2.269879e+00 2.970230e+00 -1.364471e-03 
2.970240e+00 -2.259877e+00 2.970240e+00 -1.366375e-03 
2.970250e+00 -2.249875e+00 2.970250e+00 -1.364484e-03 
2.970260e+00 -2.239873e+00 2.970260e+00 -1.366362e-03 
