1.000000e+01 -3.532053e-05 
1.002305e+01 -3.548356e-05 
1.004616e+01 -3.564735e-05 
1.006932e+01 -3.581189e-05 
1.009253e+01 -3.597719e-05 
1.011579e+01 -3.614325e-05 
1.013911e+01 -3.631008e-05 
1.016249e+01 -3.647768e-05 
1.018591e+01 -3.664605e-05 
1.020939e+01 -3.681520e-05 
1.023293e+01 -3.698513e-05 
1.025652e+01 -3.715584e-05 
1.028016e+01 -3.732735e-05 
1.030386e+01 -3.749964e-05 
1.032761e+01 -3.767273e-05 
1.035142e+01 -3.784662e-05 
1.037528e+01 -3.802131e-05 
1.039920e+01 -3.819681e-05 
1.042317e+01 -3.837312e-05 
1.044720e+01 -3.855024e-05 
1.047129e+01 -3.872818e-05 
1.049542e+01 -3.890694e-05 
1.051962e+01 -3.908652e-05 
1.054387e+01 -3.926694e-05 
1.056818e+01 -3.944818e-05 
1.059254e+01 -3.963027e-05 
1.061696e+01 -3.981319e-05 
1.064143e+01 -3.999696e-05 
1.066596e+01 -4.018158e-05 
1.069055e+01 -4.036705e-05 
1.071519e+01 -4.055337e-05 
1.073989e+01 -4.074056e-05 
1.076465e+01 -4.092860e-05 
1.078947e+01 -4.111752e-05 
1.081434e+01 -4.130731e-05 
1.083927e+01 -4.149797e-05 
1.086426e+01 -4.168952e-05 
1.088930e+01 -4.188195e-05 
1.091440e+01 -4.207527e-05 
1.093956e+01 -4.226948e-05 
1.096478e+01 -4.246458e-05 
1.099006e+01 -4.266059e-05 
1.101539e+01 -4.285750e-05 
1.104079e+01 -4.305532e-05 
1.106624e+01 -4.325405e-05 
1.109175e+01 -4.345370e-05 
1.111732e+01 -4.365428e-05 
1.114295e+01 -4.385577e-05 
1.116863e+01 -4.405820e-05 
1.119438e+01 -4.426157e-05 
1.122018e+01 -4.446587e-05 
1.124605e+01 -4.467111e-05 
1.127197e+01 -4.487730e-05 
1.129796e+01 -4.508444e-05 
1.132400e+01 -4.529254e-05 
1.135011e+01 -4.550160e-05 
1.137627e+01 -4.571163e-05 
1.140250e+01 -4.592262e-05 
1.142878e+01 -4.613459e-05 
1.145513e+01 -4.634754e-05 
1.148154e+01 -4.656147e-05 
1.150800e+01 -4.677638e-05 
1.153453e+01 -4.699229e-05 
1.156112e+01 -4.720920e-05 
1.158777e+01 -4.742710e-05 
1.161449e+01 -4.764602e-05 
1.164126e+01 -4.786594e-05 
1.166810e+01 -4.808688e-05 
1.169499e+01 -4.830883e-05 
1.172195e+01 -4.853182e-05 
1.174898e+01 -4.875583e-05 
1.177606e+01 -4.898087e-05 
1.180321e+01 -4.920696e-05 
1.183042e+01 -4.943409e-05 
1.185769e+01 -4.966226e-05 
1.188502e+01 -4.989149e-05 
1.191242e+01 -5.012178e-05 
1.193988e+01 -5.035313e-05 
1.196741e+01 -5.058555e-05 
1.199499e+01 -5.081904e-05 
1.202264e+01 -5.105361e-05 
1.205036e+01 -5.128926e-05 
1.207814e+01 -5.152600e-05 
1.210598e+01 -5.176383e-05 
1.213389e+01 -5.200276e-05 
1.216186e+01 -5.224279e-05 
1.218990e+01 -5.248393e-05 
1.221800e+01 -5.272618e-05 
1.224616e+01 -5.296956e-05 
1.227439e+01 -5.321405e-05 
1.230269e+01 -5.345967e-05 
1.233105e+01 -5.370643e-05 
1.235947e+01 -5.395433e-05 
1.238797e+01 -5.420337e-05 
1.241652e+01 -5.445356e-05 
1.244515e+01 -5.470490e-05 
1.247384e+01 -5.495741e-05 
1.250259e+01 -5.521108e-05 
1.253141e+01 -5.546592e-05 
1.256030e+01 -5.572194e-05 
1.258925e+01 -5.597913e-05 
1.261828e+01 -5.623752e-05 
1.264736e+01 -5.649710e-05 
1.267652e+01 -5.675788e-05 
1.270574e+01 -5.701986e-05 
1.273503e+01 -5.728305e-05 
1.276439e+01 -5.754745e-05 
1.279381e+01 -5.781308e-05 
1.282331e+01 -5.807993e-05 
1.285287e+01 -5.834801e-05 
1.288250e+01 -5.861733e-05 
1.291219e+01 -5.888790e-05 
1.294196e+01 -5.915971e-05 
1.297179e+01 -5.943277e-05 
1.300170e+01 -5.970710e-05 
1.303167e+01 -5.998270e-05 
1.306171e+01 -6.025956e-05 
1.309182e+01 -6.053770e-05 
1.312200e+01 -6.081713e-05 
1.315225e+01 -6.109785e-05 
1.318257e+01 -6.137986e-05 
1.321296e+01 -6.166318e-05 
1.324342e+01 -6.194780e-05 
1.327394e+01 -6.223374e-05 
1.330454e+01 -6.252099e-05 
1.333521e+01 -6.280957e-05 
1.336596e+01 -6.309949e-05 
1.339677e+01 -6.339074e-05 
1.342765e+01 -6.368333e-05 
1.345860e+01 -6.397728e-05 
1.348963e+01 -6.427258e-05 
1.352073e+01 -6.456925e-05 
1.355189e+01 -6.486729e-05 
1.358313e+01 -6.516670e-05 
1.361445e+01 -6.546749e-05 
1.364583e+01 -6.576967e-05 
1.367729e+01 -6.607325e-05 
1.370882e+01 -6.637823e-05 
1.374042e+01 -6.668461e-05 
1.377209e+01 -6.699241e-05 
1.380384e+01 -6.730163e-05 
1.383566e+01 -6.761228e-05 
1.386756e+01 -6.792436e-05 
1.389953e+01 -6.823789e-05 
1.393157e+01 -6.855286e-05 
1.396368e+01 -6.886928e-05 
1.399587e+01 -6.918716e-05 
1.402814e+01 -6.950651e-05 
1.406048e+01 -6.982734e-05 
1.409289e+01 -7.014964e-05 
1.412538e+01 -7.047344e-05 
1.415794e+01 -7.079873e-05 
1.419058e+01 -7.112551e-05 
1.422329e+01 -7.145381e-05 
1.425608e+01 -7.178363e-05 
1.428894e+01 -7.211496e-05 
1.432188e+01 -7.244783e-05 
1.435489e+01 -7.278223e-05 
1.438799e+01 -7.311817e-05 
1.442115e+01 -7.345567e-05 
1.445440e+01 -7.379472e-05 
1.448772e+01 -7.413534e-05 
1.452112e+01 -7.447753e-05 
1.455459e+01 -7.482130e-05 
1.458814e+01 -7.516665e-05 
1.462177e+01 -7.551360e-05 
1.465548e+01 -7.586216e-05 
1.468926e+01 -7.621232e-05 
1.472313e+01 -7.656409e-05 
1.475707e+01 -7.691750e-05 
1.479108e+01 -7.727253e-05 
1.482518e+01 -7.762920e-05 
1.485936e+01 -7.798751e-05 
1.489361e+01 -7.834749e-05 
1.492794e+01 -7.870912e-05 
1.496236e+01 -7.907242e-05 
1.499685e+01 -7.943740e-05 
1.503142e+01 -7.980406e-05 
1.506607e+01 -8.017242e-05 
1.510080e+01 -8.054247e-05 
1.513561e+01 -8.091424e-05 
1.517050e+01 -8.128771e-05 
1.520548e+01 -8.166292e-05 
1.524053e+01 -8.203985e-05 
1.527566e+01 -8.241853e-05 
1.531087e+01 -8.279895e-05 
1.534617e+01 -8.318113e-05 
1.538155e+01 -8.356507e-05 
1.541700e+01 -8.395079e-05 
1.545254e+01 -8.433828e-05 
1.548817e+01 -8.472757e-05 
1.552387e+01 -8.511865e-05 
1.555966e+01 -8.551154e-05 
1.559553e+01 -8.590623e-05 
1.563148e+01 -8.630276e-05 
1.566751e+01 -8.670111e-05 
1.570363e+01 -8.710130e-05 
1.573983e+01 -8.750333e-05 
1.577611e+01 -8.790723e-05 
1.581248e+01 -8.831298e-05 
1.584893e+01 -8.872061e-05 
1.588547e+01 -8.913013e-05 
1.592209e+01 -8.954153e-05 
1.595879e+01 -8.995483e-05 
1.599558e+01 -9.037004e-05 
1.603245e+01 -9.078716e-05 
1.606941e+01 -9.120621e-05 
1.610646e+01 -9.162720e-05 
1.614359e+01 -9.205012e-05 
1.618080e+01 -9.247500e-05 
1.621810e+01 -9.290184e-05 
1.625549e+01 -9.333065e-05 
1.629296e+01 -9.376144e-05 
1.633052e+01 -9.419422e-05 
1.636817e+01 -9.462900e-05 
1.640590e+01 -9.506578e-05 
1.644372e+01 -9.550458e-05 
1.648162e+01 -9.594541e-05 
1.651962e+01 -9.638826e-05 
1.655770e+01 -9.683317e-05 
1.659587e+01 -9.728012e-05 
1.663413e+01 -9.772914e-05 
1.667247e+01 -9.818024e-05 
1.671091e+01 -9.863341e-05 
1.674943e+01 -9.908868e-05 
1.678804e+01 -9.954604e-05 
1.682674e+01 -1.000055e-04 
1.686553e+01 -1.004671e-04 
1.690441e+01 -1.009309e-04 
1.694338e+01 -1.013967e-04 
1.698244e+01 -1.018647e-04 
1.702159e+01 -1.023349e-04 
1.706082e+01 -1.028073e-04 
1.710015e+01 -1.032818e-04 
1.713957e+01 -1.037585e-04 
1.717908e+01 -1.042374e-04 
1.721869e+01 -1.047186e-04 
1.725838e+01 -1.052019e-04 
1.729816e+01 -1.056875e-04 
1.733804e+01 -1.061753e-04 
1.737801e+01 -1.066654e-04 
1.741807e+01 -1.071578e-04 
1.745822e+01 -1.076524e-04 
1.749847e+01 -1.081493e-04 
1.753881e+01 -1.086485e-04 
1.757924e+01 -1.091499e-04 
1.761976e+01 -1.096538e-04 
1.766038e+01 -1.101599e-04 
1.770109e+01 -1.106684e-04 
1.774189e+01 -1.111792e-04 
1.778279e+01 -1.116923e-04 
1.782379e+01 -1.122079e-04 
1.786488e+01 -1.127258e-04 
1.790606e+01 -1.132461e-04 
1.794734e+01 -1.137688e-04 
1.798871e+01 -1.142940e-04 
1.803018e+01 -1.148215e-04 
1.807174e+01 -1.153515e-04 
1.811340e+01 -1.158839e-04 
1.815516e+01 -1.164188e-04 
1.819701e+01 -1.169562e-04 
1.823896e+01 -1.174960e-04 
1.828100e+01 -1.180383e-04 
1.832314e+01 -1.185832e-04 
1.836538e+01 -1.191305e-04 
1.840772e+01 -1.196804e-04 
1.845015e+01 -1.202328e-04 
1.849269e+01 -1.207878e-04 
1.853532e+01 -1.213453e-04 
1.857804e+01 -1.219054e-04 
1.862087e+01 -1.224681e-04 
1.866380e+01 -1.230333e-04 
1.870682e+01 -1.236012e-04 
1.874995e+01 -1.241717e-04 
1.879317e+01 -1.247449e-04 
1.883649e+01 -1.253207e-04 
1.887991e+01 -1.258991e-04 
1.892344e+01 -1.264802e-04 
1.896706e+01 -1.270640e-04 
1.901078e+01 -1.276505e-04 
1.905461e+01 -1.282397e-04 
1.909853e+01 -1.288316e-04 
1.914256e+01 -1.294263e-04 
1.918669e+01 -1.300237e-04 
1.923092e+01 -1.306238e-04 
1.927525e+01 -1.312268e-04 
1.931968e+01 -1.318325e-04 
1.936422e+01 -1.324410e-04 
1.940886e+01 -1.330523e-04 
1.945360e+01 -1.336664e-04 
1.949845e+01 -1.342834e-04 
1.954339e+01 -1.349032e-04 
1.958845e+01 -1.355259e-04 
1.963360e+01 -1.361514e-04 
1.967886e+01 -1.367799e-04 
1.972423e+01 -1.374112e-04 
1.976970e+01 -1.380454e-04 
1.981527e+01 -1.386826e-04 
1.986095e+01 -1.393227e-04 
1.990673e+01 -1.399658e-04 
1.995262e+01 -1.406119e-04 
1.999862e+01 -1.412609e-04 
2.004472e+01 -1.419129e-04 
2.009093e+01 -1.425679e-04 
2.013724e+01 -1.432260e-04 
2.018366e+01 -1.438871e-04 
2.023019e+01 -1.445512e-04 
2.027683e+01 -1.452184e-04 
2.032357e+01 -1.458887e-04 
2.037042e+01 -1.465621e-04 
2.041738e+01 -1.472386e-04 
2.046445e+01 -1.479182e-04 
2.051162e+01 -1.486009e-04 
2.055891e+01 -1.492868e-04 
2.060630e+01 -1.499759e-04 
2.065380e+01 -1.506681e-04 
2.070141e+01 -1.513636e-04 
2.074914e+01 -1.520622e-04 
2.079697e+01 -1.527641e-04 
2.084491e+01 -1.534692e-04 
2.089296e+01 -1.541776e-04 
2.094112e+01 -1.548892e-04 
2.098940e+01 -1.556042e-04 
2.103778e+01 -1.563224e-04 
2.108628e+01 -1.570439e-04 
2.113489e+01 -1.577688e-04 
2.118361e+01 -1.584970e-04 
2.123244e+01 -1.592286e-04 
2.128139e+01 -1.599635e-04 
2.133045e+01 -1.607019e-04 
2.137962e+01 -1.614436e-04 
2.142891e+01 -1.621888e-04 
2.147830e+01 -1.629374e-04 
2.152782e+01 -1.636895e-04 
2.157744e+01 -1.644450e-04 
2.162719e+01 -1.652041e-04 
2.167704e+01 -1.659666e-04 
2.172701e+01 -1.667326e-04 
2.177710e+01 -1.675022e-04 
2.182730e+01 -1.682754e-04 
2.187762e+01 -1.690521e-04 
2.192805e+01 -1.698324e-04 
2.197860e+01 -1.706163e-04 
2.202926e+01 -1.714038e-04 
2.208005e+01 -1.721949e-04 
2.213095e+01 -1.729897e-04 
2.218196e+01 -1.737882e-04 
2.223310e+01 -1.745904e-04 
2.228435e+01 -1.753962e-04 
2.233572e+01 -1.762058e-04 
2.238721e+01 -1.770191e-04 
2.243882e+01 -1.778362e-04 
2.249055e+01 -1.786570e-04 
2.254239e+01 -1.794816e-04 
2.259436e+01 -1.803101e-04 
2.264644e+01 -1.811423e-04 
2.269865e+01 -1.819784e-04 
2.275097e+01 -1.828184e-04 
2.280342e+01 -1.836622e-04 
2.285599e+01 -1.845099e-04 
2.290868e+01 -1.853616e-04 
2.296149e+01 -1.862171e-04 
2.301442e+01 -1.870767e-04 
2.306747e+01 -1.879402e-04 
2.312065e+01 -1.888076e-04 
2.317395e+01 -1.896791e-04 
2.322737e+01 -1.905546e-04 
2.328091e+01 -1.914341e-04 
2.333458e+01 -1.923177e-04 
2.338837e+01 -1.932054e-04 
2.344229e+01 -1.940972e-04 
2.349633e+01 -1.949931e-04 
2.355049e+01 -1.958931e-04 
2.360478e+01 -1.967973e-04 
2.365920e+01 -1.977057e-04 
2.371374e+01 -1.986182e-04 
2.376840e+01 -1.995350e-04 
2.382319e+01 -2.004560e-04 
2.387811e+01 -2.013812e-04 
2.393316e+01 -2.023107e-04 
2.398833e+01 -2.032445e-04 
2.404363e+01 -2.041826e-04 
2.409905e+01 -2.051251e-04 
2.415461e+01 -2.060719e-04 
2.421029e+01 -2.070230e-04 
2.426610e+01 -2.079786e-04 
2.432204e+01 -2.089385e-04 
2.437811e+01 -2.099029e-04 
2.443431e+01 -2.108718e-04 
2.449063e+01 -2.118451e-04 
2.454709e+01 -2.128229e-04 
2.460368e+01 -2.138052e-04 
2.466039e+01 -2.147921e-04 
2.471724e+01 -2.157835e-04 
2.477422e+01 -2.167795e-04 
2.483133e+01 -2.177800e-04 
2.488857e+01 -2.187853e-04 
2.494595e+01 -2.197951e-04 
2.500345e+01 -2.208096e-04 
2.506109e+01 -2.218288e-04 
2.511886e+01 -2.228527e-04 
2.517677e+01 -2.238813e-04 
2.523481e+01 -2.249146e-04 
2.529298e+01 -2.259528e-04 
2.535129e+01 -2.269957e-04 
2.540973e+01 -2.280434e-04 
2.546830e+01 -2.290960e-04 
2.552701e+01 -2.301534e-04 
2.558586e+01 -2.312158e-04 
2.564484e+01 -2.322830e-04 
2.570396e+01 -2.333551e-04 
2.576321e+01 -2.344322e-04 
2.582260e+01 -2.355143e-04 
2.588213e+01 -2.366013e-04 
2.594179e+01 -2.376934e-04 
2.600160e+01 -2.387905e-04 
2.606154e+01 -2.398927e-04 
2.612161e+01 -2.409999e-04 
2.618183e+01 -2.421123e-04 
2.624219e+01 -2.432298e-04 
2.630268e+01 -2.443525e-04 
2.636331e+01 -2.454803e-04 
2.642409e+01 -2.466134e-04 
2.648500e+01 -2.477517e-04 
2.654606e+01 -2.488952e-04 
2.660725e+01 -2.500440e-04 
2.666859e+01 -2.511981e-04 
2.673006e+01 -2.523576e-04 
2.679168e+01 -2.535224e-04 
2.685344e+01 -2.546926e-04 
2.691535e+01 -2.558681e-04 
2.697739e+01 -2.570491e-04 
2.703958e+01 -2.582356e-04 
2.710192e+01 -2.594275e-04 
2.716439e+01 -2.606249e-04 
2.722701e+01 -2.618279e-04 
2.728978e+01 -2.630364e-04 
2.735269e+01 -2.642505e-04 
2.741574e+01 -2.654702e-04 
2.747894e+01 -2.666955e-04 
2.754229e+01 -2.679264e-04 
2.760578e+01 -2.691631e-04 
2.766942e+01 -2.704055e-04 
2.773320e+01 -2.716536e-04 
2.779713e+01 -2.729074e-04 
2.786121e+01 -2.741671e-04 
2.792544e+01 -2.754325e-04 
2.798981e+01 -2.767038e-04 
2.805434e+01 -2.779810e-04 
2.811901e+01 -2.792640e-04 
2.818383e+01 -2.805530e-04 
2.824880e+01 -2.818480e-04 
2.831392e+01 -2.831489e-04 
2.837919e+01 -2.844558e-04 
2.844461e+01 -2.857687e-04 
2.851018e+01 -2.870877e-04 
2.857591e+01 -2.884128e-04 
2.864178e+01 -2.897440e-04 
2.870781e+01 -2.910814e-04 
2.877398e+01 -2.924249e-04 
2.884032e+01 -2.937746e-04 
2.890680e+01 -2.951306e-04 
2.897344e+01 -2.964928e-04 
2.904023e+01 -2.978613e-04 
2.910717e+01 -2.992361e-04 
2.917427e+01 -3.006173e-04 
2.924152e+01 -3.020048e-04 
2.930893e+01 -3.033988e-04 
2.937650e+01 -3.047991e-04 
2.944422e+01 -3.062060e-04 
2.951209e+01 -3.076193e-04 
2.958012e+01 -3.090392e-04 
2.964831e+01 -3.104656e-04 
2.971666e+01 -3.118986e-04 
2.978516e+01 -3.133382e-04 
2.985383e+01 -3.147844e-04 
2.992265e+01 -3.162374e-04 
2.999163e+01 -3.176970e-04 
3.006076e+01 -3.191634e-04 
3.013006e+01 -3.206365e-04 
3.019952e+01 -3.221164e-04 
3.026913e+01 -3.236032e-04 
3.033891e+01 -3.250968e-04 
3.040885e+01 -3.265973e-04 
3.047895e+01 -3.281048e-04 
3.054921e+01 -3.296192e-04 
3.061963e+01 -3.311406e-04 
3.069022e+01 -3.326690e-04 
3.076097e+01 -3.342045e-04 
3.083188e+01 -3.357470e-04 
3.090295e+01 -3.372967e-04 
3.097419e+01 -3.388536e-04 
3.104560e+01 -3.404176e-04 
3.111716e+01 -3.419888e-04 
3.118890e+01 -3.435673e-04 
3.126079e+01 -3.451531e-04 
3.133286e+01 -3.467461e-04 
3.140509e+01 -3.483466e-04 
3.147748e+01 -3.499544e-04 
3.155005e+01 -3.515697e-04 
3.162278e+01 -3.531924e-04 
3.169567e+01 -3.548226e-04 
3.176874e+01 -3.564603e-04 
3.184198e+01 -3.581056e-04 
3.191538e+01 -3.597584e-04 
3.198895e+01 -3.614189e-04 
3.206269e+01 -3.630871e-04 
3.213661e+01 -3.647630e-04 
3.221069e+01 -3.664466e-04 
3.228494e+01 -3.681379e-04 
3.235937e+01 -3.698371e-04 
3.243396e+01 -3.715441e-04 
3.250873e+01 -3.732590e-04 
3.258367e+01 -3.749818e-04 
3.265878e+01 -3.767126e-04 
3.273407e+01 -3.784514e-04 
3.280953e+01 -3.801981e-04 
3.288516e+01 -3.819530e-04 
3.296097e+01 -3.837159e-04 
3.303695e+01 -3.854870e-04 
3.311311e+01 -3.872662e-04 
3.318945e+01 -3.890537e-04 
3.326596e+01 -3.908494e-04 
3.334264e+01 -3.926534e-04 
3.341950e+01 -3.944657e-04 
3.349654e+01 -3.962864e-04 
3.357376e+01 -3.981155e-04 
3.365116e+01 -3.999530e-04 
3.372873e+01 -4.017990e-04 
3.380648e+01 -4.036536e-04 
3.388442e+01 -4.055167e-04 
3.396253e+01 -4.073884e-04 
3.404082e+01 -4.092687e-04 
3.411929e+01 -4.111577e-04 
3.419794e+01 -4.130554e-04 
3.427678e+01 -4.149619e-04 
3.435579e+01 -4.168772e-04 
3.443499e+01 -4.188013e-04 
3.451437e+01 -4.207343e-04 
3.459394e+01 -4.226763e-04 
3.467369e+01 -4.246271e-04 
3.475362e+01 -4.265870e-04 
3.483373e+01 -4.285560e-04 
3.491403e+01 -4.305340e-04 
3.499452e+01 -4.325212e-04 
3.507519e+01 -4.345175e-04 
3.515604e+01 -4.365230e-04 
3.523709e+01 -4.385378e-04 
3.531832e+01 -4.405619e-04 
3.539973e+01 -4.425954e-04 
3.548134e+01 -4.446382e-04 
3.556313e+01 -4.466904e-04 
3.564511e+01 -4.487522e-04 
3.572728e+01 -4.508234e-04 
3.580964e+01 -4.529042e-04 
3.589219e+01 -4.549946e-04 
3.597493e+01 -4.570946e-04 
3.605786e+01 -4.592044e-04 
3.614099e+01 -4.613239e-04 
3.622430e+01 -4.634531e-04 
3.630781e+01 -4.655922e-04 
3.639150e+01 -4.677412e-04 
3.647539e+01 -4.699001e-04 
3.655948e+01 -4.720689e-04 
3.664376e+01 -4.742477e-04 
3.672823e+01 -4.764367e-04 
3.681290e+01 -4.786357e-04 
3.689776e+01 -4.808448e-04 
3.698282e+01 -4.830642e-04 
3.706807e+01 -4.852938e-04 
3.715352e+01 -4.875337e-04 
3.723917e+01 -4.897839e-04 
3.732502e+01 -4.920445e-04 
3.741106e+01 -4.943155e-04 
3.749730e+01 -4.965971e-04 
3.758374e+01 -4.988891e-04 
3.767038e+01 -5.011918e-04 
3.775722e+01 -5.035050e-04 
3.784426e+01 -5.058290e-04 
3.793150e+01 -5.081636e-04 
3.801894e+01 -5.105091e-04 
3.810658e+01 -5.128653e-04 
3.819443e+01 -5.152325e-04 
3.828247e+01 -5.176105e-04 
3.837072e+01 -5.199996e-04 
3.845918e+01 -5.223996e-04 
3.854784e+01 -5.248108e-04 
3.863670e+01 -5.272330e-04 
3.872576e+01 -5.296665e-04 
3.881504e+01 -5.321112e-04 
3.890451e+01 -5.345671e-04 
3.899420e+01 -5.370344e-04 
3.908409e+01 -5.395131e-04 
3.917419e+01 -5.420032e-04 
3.926449e+01 -5.445049e-04 
3.935501e+01 -5.470180e-04 
3.944573e+01 -5.495428e-04 
3.953666e+01 -5.520792e-04 
3.962780e+01 -5.546273e-04 
3.971915e+01 -5.571872e-04 
3.981072e+01 -5.597589e-04 
3.990249e+01 -5.623425e-04 
